Method,Name,Grade,UserGrade,MoonBoardConfiguration,MoonBoardConfigurationId,Setter,FirstAscender,Rating,UserRating,Repeats,Attempts,Holdsetup,IsBenchmark,IsMaster,IsAssessmentProblem,ProblemType,Moves,Holdsets,Locations,RepeatText,NumberOfTries,NameForUrl,Upgraded,Downgraded,Id,ApiId,DateInserted,DateUpdated,DateDeleted,DateTimeString
Feet follow hands,BLACK BEAUTY,8B,8B,,0,"{'Id': '491FD2E9-AC19-4663-B5E9-34728B3F0363', 'Nickname': 'Daniel Woods', 'Firstname': 'Daniel', 'Lastname': 'Woods', 'City': 'Boulder', 'Country': 'United States', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298979423724', 'CanShareData': True}",False,0,4,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,False,,"[{'Id': 1542554, 'Description': 'J5', 'IsStart': True, 'IsEnd': False}, {'Id': 1542555, 'Description': 'I9', 'IsStart': False, 'IsEnd': False}, {'Id': 1542556, 'Description': 'E14', 'IsStart': False, 'IsEnd': False}, {'Id': 1542557, 'Description': 'H18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'E14', 'X': 295, 'Y': 288, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'H18', 'X': 445, 'Y': 86, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'I9', 'X': 495, 'Y': 538, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'J5', 'X': 545, 'Y': 736, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,black-beauty,False,False,82224,82224,/Date(1482962157000)/,,,28 Dec 2016 21:55
Feet follow hands,PROJECT 2,8A+,8B,,0,"{'Id': '11BA76D7-1E3F-4031-B186-49C7F6470307', 'Nickname': 'Alexander Megos', 'Firstname': 'Alexander', 'Lastname': 'Megos', 'City': 'Erlangen', 'Country': 'Germany', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298981298720', 'CanShareData': True}",False,0,4,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,False,,"[{'Id': 1535606, 'Description': 'K6', 'IsStart': True, 'IsEnd': False}, {'Id': 1535607, 'Description': 'K7', 'IsStart': False, 'IsEnd': False}, {'Id': 1535608, 'Description': 'D10', 'IsStart': False, 'IsEnd': False}, {'Id': 1535609, 'Description': 'H14', 'IsStart': False, 'IsEnd': False}, {'Id': 1535610, 'Description': 'A16', 'IsStart': False, 'IsEnd': False}, {'Id': 1535611, 'Description': 'A18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'A16', 'X': 95, 'Y': 188, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'A18', 'X': 95, 'Y': 88, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'D10', 'X': 245, 'Y': 486, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'H14', 'X': 445, 'Y': 286, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K6', 'X': 595, 'Y': 688, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K7', 'X': 595, 'Y': 638, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,project-2,True,False,62575,62575,/Date(1479580907000)/,,,19 Nov 2016 18:41
Feet follow hands,SHATTERED MERCY,8A+,8A+,,0,"{'Id': '98AED014-5392-49C0-88AA-409E2CA52D1E', 'Nickname': 'Luzan Matyas', 'Firstname': 'Luzan', 'Lastname': 'Matyas', 'City': 'Timisoara', 'Country': 'ROMANIA', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298983173717', 'CanShareData': True}",False,0,5,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,False,,"[{'Id': 1596473, 'Description': 'D3', 'IsStart': True, 'IsEnd': False}, {'Id': 1596474, 'Description': 'B4', 'IsStart': True, 'IsEnd': False}, {'Id': 1596475, 'Description': 'G7', 'IsStart': False, 'IsEnd': False}, {'Id': 1596476, 'Description': 'I8', 'IsStart': False, 'IsEnd': False}, {'Id': 1596477, 'Description': 'K12', 'IsStart': False, 'IsEnd': False}, {'Id': 1596478, 'Description': 'H14', 'IsStart': False, 'IsEnd': False}, {'Id': 1596479, 'Description': 'H15', 'IsStart': False, 'IsEnd': False}, {'Id': 1596480, 'Description': 'C18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'B4', 'X': 145, 'Y': 786, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'C18', 'X': 195, 'Y': 88, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'D3', 'X': 245, 'Y': 836, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'G7', 'X': 395, 'Y': 638, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'H15', 'X': 445, 'Y': 236, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'H14', 'X': 445, 'Y': 286, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'I8', 'X': 495, 'Y': 588, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K12', 'X': 595, 'Y': 388, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,shattered-mercy,False,False,241045,241045,/Date(1501971851000)/,,,05 Aug 2017 23:24
Feet follow hands,ATTIC ADDICT,8A,8A,,0,"{'Id': 'a6f86c31-ab6f-4193-9cf6-f0642df3c666', 'Nickname': 'Jstar', 'Firstname': 'Jonathan', 'Lastname': 'Siegrist ', 'City': 'Las Vegas ', 'Country': 'United States', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298985048713', 'CanShareData': True}",False,0,4,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,False,,"[{'Id': 1986894, 'Description': 'E6', 'IsStart': True, 'IsEnd': False}, {'Id': 1986895, 'Description': 'G2', 'IsStart': True, 'IsEnd': False}, {'Id': 1986896, 'Description': 'J6', 'IsStart': False, 'IsEnd': False}, {'Id': 1986897, 'Description': 'F8', 'IsStart': False, 'IsEnd': False}, {'Id': 1986898, 'Description': 'J12', 'IsStart': False, 'IsEnd': False}, {'Id': 1986899, 'Description': 'F15', 'IsStart': False, 'IsEnd': False}, {'Id': 1986900, 'Description': 'F16', 'IsStart': False, 'IsEnd': False}, {'Id': 1986901, 'Description': 'A18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'A18', 'X': 95, 'Y': 88, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'E6', 'X': 295, 'Y': 688, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'F16', 'X': 345, 'Y': 186, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'F15', 'X': 345, 'Y': 236, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'F8', 'X': 345, 'Y': 586, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'G2', 'X': 395, 'Y': 888, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'J12', 'X': 545, 'Y': 386, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'J6', 'X': 545, 'Y': 686, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,attic-addict,False,False,350783,0,/Date(1566432065700)/,,,22 Aug 2019 01:01
Feet follow hands,BUNNY,8A,8A,,0,"{'Id': '0659072B-9BE6-47D6-85B5-E0ABF1E1ED86', 'Nickname': 'Lorenzo Carasio', 'Firstname': 'Lorenzo', 'Lastname': 'Carasio', 'City': 'Cuneo ', 'Country': 'Italy', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298987079968', 'CanShareData': True}",False,0,5,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,False,,"[{'Id': 1521147, 'Description': 'B4', 'IsStart': True, 'IsEnd': False}, {'Id': 1521148, 'Description': 'G7', 'IsStart': False, 'IsEnd': False}, {'Id': 1521149, 'Description': 'H7', 'IsStart': False, 'IsEnd': False}, {'Id': 1521150, 'Description': 'K8', 'IsStart': False, 'IsEnd': False}, {'Id': 1521151, 'Description': 'K10', 'IsStart': False, 'IsEnd': False}, {'Id': 1521152, 'Description': 'K13', 'IsStart': False, 'IsEnd': False}, {'Id': 1521153, 'Description': 'G16', 'IsStart': False, 'IsEnd': False}, {'Id': 1521154, 'Description': 'H18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'B4', 'X': 145, 'Y': 786, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'G7', 'X': 395, 'Y': 638, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'G16', 'X': 395, 'Y': 188, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'H18', 'X': 445, 'Y': 86, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'H7', 'X': 445, 'Y': 636, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K8', 'X': 595, 'Y': 588, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K10', 'X': 595, 'Y': 488, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K13', 'X': 595, 'Y': 338, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,bunny,False,False,23184,23184,/Date(1464103434000)/,,,24 May 2016 16:23
Feet follow hands,DANK ENERGY,8A,8A,,0,"{'Id': '5C0622C4-506E-49A0-85F2-AD804450EF17', 'Nickname': 'Nathaniel Coleman', 'Firstname': 'Nathaniel', 'Lastname': 'Coleman', 'City': 'Salt Lake City', 'Country': 'USA', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298988954956', 'CanShareData': True}",False,0,4,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,False,,"[{'Id': 1656077, 'Description': 'I4', 'IsStart': True, 'IsEnd': False}, {'Id': 1656078, 'Description': 'E7', 'IsStart': False, 'IsEnd': False}, {'Id': 1656079, 'Description': 'F12', 'IsStart': False, 'IsEnd': False}, {'Id': 1656080, 'Description': 'D13', 'IsStart': False, 'IsEnd': False}, {'Id': 1656081, 'Description': 'I15', 'IsStart': False, 'IsEnd': False}, {'Id': 1656082, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'D13', 'X': 245, 'Y': 336, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'E7', 'X': 295, 'Y': 638, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'F12', 'X': 345, 'Y': 386, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'I4', 'X': 495, 'Y': 788, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'I15', 'X': 495, 'Y': 238, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'I18', 'X': 495, 'Y': 88, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,dank-energy,False,False,309814,0,/Date(1513743302647)/,,,20 Dec 2017 04:15
Feet follow hands,GNIBMILC,8A,8A,,0,"{'Id': '183dc4fa-c5b2-4759-ab96-105c5f697e3e', 'Nickname': 'Tmnvdm', 'Firstname': 'Vadim', 'Lastname': 'Timonov', 'City': 'Saint-Petersburg ', 'Country': 'Russia', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298990986203', 'CanShareData': True}",False,0,4,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,False,,"[{'Id': 2148348, 'Description': 'D3', 'IsStart': True, 'IsEnd': False}, {'Id': 2148349, 'Description': 'E6', 'IsStart': True, 'IsEnd': False}, {'Id': 2148350, 'Description': 'I8', 'IsStart': False, 'IsEnd': False}, {'Id': 2148351, 'Description': 'G14', 'IsStart': False, 'IsEnd': False}, {'Id': 2148352, 'Description': 'G16', 'IsStart': False, 'IsEnd': False}, {'Id': 2148353, 'Description': 'A16', 'IsStart': False, 'IsEnd': False}, {'Id': 2148354, 'Description': 'A12', 'IsStart': False, 'IsEnd': False}, {'Id': 2148355, 'Description': 'A18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'A12', 'X': 95, 'Y': 388, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'A16', 'X': 95, 'Y': 188, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'A18', 'X': 95, 'Y': 88, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'D3', 'X': 245, 'Y': 836, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'E6', 'X': 295, 'Y': 688, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'G14', 'X': 395, 'Y': 288, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'G16', 'X': 395, 'Y': 188, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'I8', 'X': 495, 'Y': 588, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,gnibmilc,False,False,371579,0,/Date(1594128693573)/,,,07 Jul 2020 14:31
Feet follow hands,I BURNT OFF MEGOS,8A,8A,,0,"{'Id': 'ADD8EAC2-77AF-4116-88A3-3CAAE52C4C8E', 'Nickname': 'Aidan Roberts', 'Firstname': 'Aidan', 'Lastname': 'Roberts', 'City': 'Rydal', 'Country': 'ENGLAND ', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298992704945', 'CanShareData': True}",False,0,5,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,True,Crimp,"[{'Id': 1844685, 'Description': 'C18', 'IsStart': False, 'IsEnd': True}, {'Id': 1844686, 'Description': 'D6', 'IsStart': True, 'IsEnd': False}, {'Id': 1844687, 'Description': 'F15', 'IsStart': False, 'IsEnd': False}, {'Id': 1844688, 'Description': 'F9', 'IsStart': False, 'IsEnd': False}, {'Id': 1844689, 'Description': 'H9', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'C18', 'X': 195, 'Y': 88, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'D6', 'X': 245, 'Y': 686, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'F15', 'X': 345, 'Y': 236, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'F9', 'X': 345, 'Y': 536, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'H9', 'X': 445, 'Y': 536, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,i-burnt-off-megos,False,True,62560,62560,/Date(1479580004000)/,,,19 Nov 2016 18:26
Feet follow hands,KAWASCHUWU,8A,8A,,0,"{'Id': '11BA76D7-1E3F-4031-B186-49C7F6470307', 'Nickname': 'Alexander Megos', 'Firstname': 'Alexander', 'Lastname': 'Megos', 'City': 'Erlangen', 'Country': 'Germany', 'ProfileImageUrl': '/Content/Account/Images/default-profile.png?638238298994736192', 'CanShareData': True}",False,0,5,0,0,"{'Id': 1, 'Description': 'MoonBoard 2016', 'Setby': None, 'DateInserted': None, 'DateUpdated': None, 'DateDeleted': None, 'IsLocked': False, 'IsMini': False, 'Active': False, 'Holdsets': None, 'MoonBoardConfigurations': None, 'HoldLayoutId': 0, 'AllowClimbMethods': False}",True,False,False,Crimp,"[{'Id': 1857955, 'Description': 'E16', 'IsStart': False, 'IsEnd': False}, {'Id': 1857956, 'Description': 'F10', 'IsStart': False, 'IsEnd': False}, {'Id': 1857957, 'Description': 'F6', 'IsStart': False, 'IsEnd': False}, {'Id': 1857958, 'Description': 'G2', 'IsStart': True, 'IsEnd': False}, {'Id': 1857959, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}, {'Id': 1857960, 'Description': 'K12', 'IsStart': False, 'IsEnd': False}, {'Id': 1857961, 'Description': 'K18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]","[{'Id': 0, 'Holdset': None, 'Description': 'E16', 'X': 295, 'Y': 188, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'F10', 'X': 345, 'Y': 486, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'F6', 'X': 345, 'Y': 686, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'G2', 'X': 395, 'Y': 888, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K5', 'X': 595, 'Y': 738, 'Color': '0x00FF00', 'Rotation': 0, 'Type': 1, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K12', 'X': 595, 'Y': 388, 'Color': '0x0000FF', 'Rotation': 0, 'Type': 2, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}, {'Id': 0, 'Holdset': None, 'Description': 'K18', 'X': 595, 'Y': 88, 'Color': '0xFF0000', 'Rotation': 0, 'Type': 3, 'HoldNumber': None, 'Direction': 0, 'DirectionString': 'N'}]",,,kawaschuwu,False,False,62275,62275,/Date(1479493220000)/,,,18 Nov 2016 18:20
